Subject,Gender,Handedness,Age_in_Yrs,PicSeq_Unadj,PicSeq_AgeAdj,CardSort_Unadj,CardSort_AgeAdj,Flanker_Unadj,Flanker_AgeAdj,PMAT24_A_CR,PMAT24_A_SI,PMAT24_A_RTCR,ReadEng_Unadj,ReadEng_AgeAdj,PicVocab_Unadj,PicVocab_AgeAdj,ProcSpeed_Unadj,ProcSpeed_AgeAdj,ListSort_Unadj,ListSort_AgeAdj,CogFluidComp_Unadj,CogFluidComp_AgeAdj,CogEarlyComp_Unadj,CogEarlyComp_AgeAdj,CogTotalComp_Unadj,CogTotalComp_AgeAdj,CogCrystalComp_Unadj,CogCrystalComp_AgeAdj
371843,0,100,31,113.72,110.21,106.1,95.33,106.59,98.4,15,4,9500,111.27,97,117.14,106.85,111.81,103.44,112.89,107.32,110.69,103.08,111.84,101.26,114.8,105.28,114.74,102.94
376247,0,100,29,135.55,130.24,119.81,105.76,105.85,94.79,20,0,13955.5,122.6058,117.9251,116.4992,112.105,129.82,121.65,104.06,94.33,124.84,116.07,126.25,118.4,132.94,128.67,120.78,118.76
377451,0,-20,26,116.13,110.97,107.32,92.75,101.21,89.45,18,1,13929,124.74,120.06,117.54,113.55,117.24,105.01,108.06,98.44,110.29,94.62,111.32,96.63,121.25,113.86,122.64,121.39
378756,1,5,26,125.71,121.69,101.18,87.27,120.9,110.06,23,0,23980,132.8068,128.7861,137.5248,145.0916,131.64,123.33,117.39,108.26,125.51,116.81,129.03,123.15,152.47,149.26,137.6,141.51
378857,0,80,33,106.85,100.72,104.34,93.36,118.51,111.59,17,2,11540,123.1061,116.4598,123.2775,115.4572,101.6,88.33,112.89,107.32,108.66,100.03,122.8,117.28,121.4,115.25,124.39,120.72
379657,0,40,26,118.7,112.44,107.79,93.22,111.04,100.47,16,3,22765,123.0173,118.2251,115.3796,110.8873,111.11,96.12,100.43,89.14,110.04,94.27,115.73,103.29,119.16,110.55,120.33,118.12
380036,1,70,28,135.55,130.24,120.64,106.78,117.09,106.91,21,0,14609,125.76,121.75,125.42,124.94,124.78,115.39,121.89,113.85,132.67,127.41,135.01,130.12,145.39,143.81,127.05,127.4
381038,0,100,30,110.7,106.3,108.11,97.43,109.72,102.03,11,8,5600,114.4867,103.0224,108.8521,92.98494,124.27,120.69,100.43,93.3,111.33,104.2,109.7,97.37,113.11,102.51,112.03,97.39
381543,0,80,24,121.82,118.72,121.3,111.35,117.28,110.62,13,6,8650,112.1068,98.63144,110.9665,97.67724,138.72,136.87,130.38,127.41,135.45,137.63,123.65,118.38,134.13,130.73,111.83,97.04
382242,0,95,32,99.71,90.6,117.72,107.48,122.76,114.87,9,10,3050,130.57,124.81,133.17,131.62,120.96,116.88,144.5,140.86,128.56,129,124.49,119.57,151.49,152.87,133.96,132.87
385046,1,95,28,101.64,91.43,108.63,94.11,106.29,95.33,16,3,8800,118.5012,111.6043,120.3897,117.6429,98.16,77.17,93.9,80.7,99.06,77.3,109.55,93.56,110.28,96.03,120.58,118.54
385450,1,-65,28,121.82,116.16,116.16,101.68,113.61,103.3,22,0,19509,121.93,116.64,116.6,112.37,114.12,100.86,121.89,113.85,121.98,112.65,122.16,112.7,129.73,124.73,120.37,118.21
386250,1,90,24,96.23,84.16,101.79,87.67,111.1,100.58,24,0,32027,124.22,119.31,125.75,125.96,103.02,84.26,117.39,108.26,104.47,85.86,108.95,92.34,119.86,111.57,126.72,126.92
387959,1,80,26,125.71,121.69,130.31,115.7,104.16,92.74,8,11,4855,119.3614,113.0923,107.0357,96.5797,101.6,82.24,121.89,113.85,120.5,110.73,121.48,112.13,122.68,115.23,113.61,106.29
389357,0,90,28,125.71,121.69,81.27,57.79,100.57,89.01,11,8,4100,113.9523,104.2635,111.8796,106.0891,140.59,134.24,117.39,108.26,114.56,101.75,103.73,84.14,117.08,107.26,113.33,105.74
390645,0,70,30,87.75,74.95,109.24,98.79,102.76,93.55,17,2,22803,111.6962,98.93195,126.1639,122.0985,101.69,87.95,100.43,93.3,,,,,,,,
391748,0,95,31,114.48,111.31,129.46,118.39,130.09,119.46,17,2,6070,108.1461,92.49937,111.4085,98.58657,140.59,137.66,117.39,112.66,135.87,138.12,129.06,126.74,133.18,129.84,109.94,93
392447,1,80,33,135.55,134.81,116.7,106.76,122.08,114.36,19,0,17540,121.8548,114.8996,113.2916,101.6999,129.82,128.38,117.39,112.66,132.76,134.28,130.37,127.83,137.6,134.34,118.57,110.45
392750,1,70,32,135.55,134.81,115.03,105.05,128.76,119.02,21,0,8810,122.6647,116.1211,123.9379,117.1489,131.64,129.86,117.39,112.66,135.1,136.89,136.58,135.61,145.06,146.05,124.47,120.73
393247,0,55,33,135.55,134.81,,,112.38,105.08,8,11,4685,106.3577,89.83281,122.3401,113.875,110.12,100.43,112.89,107.32,,,,,,,114.83,103.23
393550,1,30,27,109.4,101.81,143.94,119.65,130.09,116.34,23,0,25480,119.3878,113.172,112.432,106.8504,131.64,123.33,112.89,103.57,135.04,131.18,134.17,128.65,137.65,133.64,116.57,112.25
394956,0,80,29,94.02,81.1,119.05,104.79,106.59,95.64,19,0,16109,88.30461,68.40927,106.2325,94.897,124.27,114.51,96.99,85.26,107.76,91,105.94,87.57,99.79,78.71,97.61,75.32
395251,0,90,28,104.95,96.13,115.22,100.85,115.16,105.02,21,0,16179,131.344,127.2626,137.458,144.97,110.12,94.38,108.06,98.44,111.37,96.55,124.34,115.69,134.29,130.59,136.47,140.92
395756,0,85,35,112.39,109.02,110.09,99.56,108.94,101.24,13,6,7289,111.0214,96.76779,120.8237,112.1031,112.27,104.04,93.9,84.01,106.81,97.15,115.48,107.02,113.13,102.54,116.58,106.7
395958,1,80,27,78.96,58.2,120.82,106.92,115.22,105.07,10,9,3695,105.39,90.24,95.74,74.83,98.63,78.34,100.43,89.14,100.56,79.32,100.9,79.41,97.4,75.1,100.74,80.35
397154,0,80,29,118.8,112.67,113.18,98.63,106.97,96.09,21,0,16558,133.35,129.03,133.16,134.85,120.63,109.85,130.38,123.73,122.78,113.43,124.06,115.24,142.39,139.24,134.66,138.67
397760,1,80,31,110.7,106.3,121.88,111.8,115.57,108.87,22,0,24119,117.47,108.24,119.41,110.17,117.29,111.75,104.06,97.6,115.49,112.23,121.72,116.24,123.44,118.11,119.57,112.23
397861,1,60,32,109.4,104.28,105.85,95.05,111.89,104.52,17,2,10030,125.4443,119.2171,128.4184,124.2013,126.95,124.42,112.89,107.32,114.92,111,116.7,108.88,130.6,126.84,128.44,126.02
401422,0,20,32,116.13,113.29,136.1,121.37,120.9,113.36,19,0,11770,120.9707,113.6388,118.3448,108.4491,140.59,137.66,130.38,127.41,138.66,141.46,132.09,129.66,144.86,145.93,120.81,114.58
406432,1,90,27,125.71,121.69,98.1,84.71,119.7,108.88,15,4,6560,120.9966,115.2442,112.1483,106.3747,126.95,118.18,108.06,98.44,118.41,108.29,116.72,105.18,123.93,117.24,117.2,113.64
406836,0,100,31,100.97,92.51,115.43,105.37,106.72,98.55,13,6,5920,114.1835,102.5925,115.9536,105.3957,124.27,120.69,117.39,112.66,114.42,109.96,110.14,98.39,118.78,111.44,115.53,104.82
412528,0,90,33,135.55,134.81,125.25,114.97,115.66,108.91,19,0,21761,110.64,96.12,114.22,103.06,108.72,98.27,100.43,93.3,121.14,119.48,131.73,129.33,122.5,116.47,112.86,99.03
413934,0,95,33,98.57,89.06,98.58,87.52,104.78,96.04,21,0,24570,124.0304,117.7148,130.2894,127.3609,107.8,96.97,117.39,112.66,103.81,92.44,107.99,94.49,120.82,114.37,128.5,126.36
414229,1,95,33,109.04,103.95,121.78,111.7,119.02,111.92,20,0,17030.5,113.57,101.29,112.38,100.39,123.47,119.77,130.38,127.41,127.23,127.91,119.21,112.83,128.25,124.27,113.39,100.29
415837,0,70,23,115.73,109.65,117.1,102.65,109.26,98.87,10,9,3575,101.47,84.96,114.38,109.29,122.43,112.3,100.43,89.14,114.43,101.55,117.06,105.6,112.52,100.2,108.21,94.53
419239,0,80,28,104.95,96.13,112.02,97.44,103.04,91.66,18,1,18774.5,97.70713,79.96414,108.3897,98.98373,119.98,108.74,108.06,98.44,109.72,93.87,106.7,88.88,105.22,87.4,103.08,84.79
421226,1,75,34,104.47,97.83,111.96,101.75,124.78,115.89,24,0,25333.5,127.2061,121.4358,123.1792,115.3115,129.82,128.38,100.43,93.3,116.05,113.1,120.24,114.22,130.16,126.41,126.79,123.5
422632,0,100,24,95.03,82.43,123.59,109.73,107.18,96.35,15,4,12330,116.73,108.88,116.03,111.48,106.69,89.5,117.39,108.26,110.26,94.61,111.14,96.41,116.56,106.47,117.01,113.11
424939,1,75,28,95.39,83.07,129.94,115.3,126.74,114.42,18,1,22805,129.4052,125.0427,124.0227,122.4085,104.06,85.5,108.06,98.44,114.28,101.11,125.3,117.54,129.84,124.76,128.09,129.68
429040,0,100,34,125.71,125.19,121.25,111.22,120.07,112.66,17,2,10937,121.0644,114.7535,149.5326,148.1195,119.9,115.07,80.79,62.34,,,,,,,,
432332,0,100,33,135.55,134.81,108.39,97.74,99.55,89.59,21,0,30470,116.6336,106.6245,118.2358,108.3766,140.59,137.66,112.89,107.32,125.52,124.82,119.02,112.53,131.15,127.87,118.36,110.14
433839,1,80,27,107.51,99.02,124.42,110.36,111.54,101.01,13,6,7710,111.69,99.83,108.98,100.16,101.95,82.79,100.43,89.14,109.19,93.13,115.58,103.01,110.39,96.16,110.57,100.11
436239,0,80,29,120.32,117.41,102.83,91.59,99.41,89.51,15,4,4519,110.12,95.43,114.92,104.06,112.17,103.93,108.06,102.63,108.3,99.29,109.7,97.43,111.55,99.63,112.9,99.23
436845,0,95,26,111.46,104.6,116.55,102.06,105.51,94.55,11,8,10629,121.82,116.53,123.13,120.85,108.62,92.34,96.99,85.26,107.17,90.1,117.14,105.71,119.63,111.22,123.69,123.26
441939,0,80,27,119.72,113.39,125.09,111.05,122.53,111.48,12,7,7395,126.5796,122.2757,119.4397,116.2235,104.06,85.5,112.89,103.57,120.67,111,129.76,124.18,131.91,127.6,124.11,124.01
445543,1,75,30,95.42,85.48,128.87,118.26,122.84,114.95,7,12,3370,114.35,102.86,105.29,86.3,113.03,105.4,100.43,93.3,113.36,108.02,115.58,107.06,113.12,102.52,110.01,93.09
448347,1,-60,26,108.89,101.07,128.43,114.12,132.75,118.05,21,0,9547,122.4,117.61,129.64,132.02,121.85,111.33,117.39,108.26,129.68,122.18,135.22,130.77,142.14,139.12,127.41,128.13
449753,1,-70,25,108.04,99.78,114.85,100.33,115.66,105.67,20,0,18355,117.1229,109.6684,119.2111,115.8851,124.27,114.51,112.89,103.57,117.58,106.94,117.52,106.53,125.08,118.9,119.33,116.63
453441,1,95,33,108.04,102.23,115.96,105.96,123.46,115.33,16,3,12974.5,118.8979,110.5257,125.6077,119.7733,135.98,134.92,108.06,102.63,123.43,121.88,124.4,119.43,134.01,130.65,123.5,119.01
453542,0,100,34,119.72,116.37,105.58,94.7,99.77,89.72,11,8,5710,108.8493,93.59605,106.2161,88.216,114.52,107.94,108.06,102.63,109.57,101.55,107.67,93.96,108.45,94.32,107.8,87.91
454140,1,-75,33,87.75,74.95,119.76,109.93,94.19,83.64,7,12,4520,93.71238,73.79559,118.2113,108.3053,115.83,109.72,104.06,97.6,102.34,89.97,103.9,87.63,101.85,83.58,106.18,85.41
456346,0,80,22,108.89,101.07,103.28,88.74,115.66,105.67,19,0,12280,119.8704,113.6584,116.0233,111.4745,96.06,74.17,108.06,98.44,105.26,86.97,111.97,97.52,113.87,102.37,119.05,116.29
459453,0,100,29,90.25,77.4,116.47,106.29,108.78,101.07,10,9,9245,125.3793,119.0678,114.1966,103.0037,125.64,122.43,96.99,88.33,106.92,97.4,107.14,92.95,117.11,108.99,120.98,114.82
461743,1,95,29,90.25,74.88,102.39,88.1,99.34,87.75,9,10,8037,99.953,82.91045,111.4476,105.5026,117.2,104.97,112.89,103.57,102.51,82.7,98.7,76.22,101.83,82.02,105.93,89.56
462139,0,-75,29,111.35,104.06,111.22,96.6,100.58,89.02,21,0,16529,121.7464,116.3968,128.7522,130.5663,94.92,72.46,112.89,103.57,104.99,86.54,115.37,102.76,120.41,112.38,126.85,127.06
463040,0,75,31,122.66,120.31,99.31,88.07,93.31,82.5,23,0,22578,125.9491,119.8886,118.558,108.8065,115.83,109.72,108.06,102.63,107.18,97.85,108.59,95.31,119.46,112.23,123.5,119.01
465852,0,-95,27,102.93,93.37,106.95,92.34,96.8,84.97,12,7,5176.5,105.63,90.52,105.09,92.34,118.7,106.95,96.99,85.26,102.55,82.87,101.16,79.96,101.65,81.8,105.6,88.83
467351,1,95,31,118.7,114.88,123.13,113.04,113.5,106.31,18,1,15485.5,114.62,103.37,124.51,118.1,111.97,103.51,117.39,112.66,120.79,119.15,127.11,123.66,129.07,125.18,120.78,114.39
468050,0,100,32,114.48,111.31,120.54,110.6,121.82,114.01,22,0,24595,119.019,110.7174,121.7383,113.3162,111.11,102.2,104.06,97.6,116.23,113.21,126.62,122.82,126.24,121.15,121.69,116.08
469961,0,80,30,118.7,114.88,119.67,109.81,107.18,99.24,22,0,15194.5,118.0655,109.0373,121.2793,112.5922,152.77,144.44,117.39,112.66,131.3,132.46,121.23,115.91,137.75,135.14,120.82,114.61
473952,0,80,32,107.09,101.04,106.48,95.68,102.6,93.28,7,12,4320,91.92845,71.68264,108.6062,92.54655,89.64,70.51,117.39,112.66,102.77,90.84,105.51,90.19,98.36,77.67,100.42,75.92
475855,0,100,29,106.4,100.46,106.99,96.15,105.26,96.55,15,4,12600,126.0508,119.9814,127.6883,122.8496,104.06,91.83,108.06,102.63,104.93,93.88,112.93,103.04,121.69,115.68,128.42,125.84
479762,1,70,24,97.65,85.4,107.29,92.74,101.98,90.26,21,0,44809,120.5,114.46,117.47,113.4,96.2,74.44,104.06,94.33,98.71,76.84,105.35,86.7,109.65,95.01,120.2,117.98
480141,0,-85,25,119.72,113.39,127.22,113.3,111.64,101.08,18,1,13664,104.49,89.05,100.51,83.39,119.21,107.83,100.43,89.14,118.32,108.15,117.96,107.3,111.29,97.76,102.59,83.76
481042,0,0,32,116.13,113.29,106.43,95.65,93.29,82.48,15,4,25731,110.5941,95.98729,112.9854,101.2067,98.16,83.22,112.89,107.32,103.74,92.33,106.87,92.41,107.26,92.3,112.12,97.69
481951,0,95,23,114.48,108.85,122.18,108.31,127.73,115.3,15,4,8990,124.8643,120.2219,115.3583,110.8123,134.82,127.45,108.06,98.44,129.25,121.24,127.1,119.66,137.09,132.44,121.42,119.62
485757,0,75,34,135.55,134.81,116.16,106.09,118.51,111.59,18,1,17659,119.97,112.22,118.18,108.24,119.34,114.47,126.18,122.75,131.31,132.47,130.57,128.29,137.64,134.47,120.23,113.54
486759,1,100,34,95.17,85.15,111.94,101.71,114.15,107.01,21,0,23781,118.18,109.28,118.57,108.83,122.36,118.46,108.06,102.63,110.91,103.34,110.39,99.01,119.24,111.91,119.52,112.1
492754,0,100,29,110.7,106.3,114.78,104.73,106.09,97.72,19,0,28929,112.433,99.0204,111.1604,98.26093,107.8,96.97,96.99,88.33,106.54,96.63,111.53,100.74,109.41,96.13,112.12,97.7
495255,1,80,31,92.98,81.77,120.56,110.6,115.73,108.96,15,4,17441,123.5587,116.8862,121.5847,113.0986,142.84,138.6,108.06,102.63,119.05,116.99,114.84,106.08,130.11,126.39,123.74,119.41
497865,1,100,29,90.87,76.04,123.76,109.93,105.72,94.75,20,0,38753,135.29,130.22,113.09,107.72,109.73,94.11,96.99,85.26,103.8,84.62,108.46,91.5,118.47,109.68,125.71,125.62
499566,0,75,28,125.71,121.69,143.94,119.65,119.16,108.44,20,0,12514,128.54,124.28,129.16,130.99,118.38,106.71,117.39,108.26,133.83,129.46,142.61,139.3,153.36,153.36,130.58,132.27
500222,0,90,26,108.29,100.04,125.34,111.35,115.92,106,22,0,29796.5,119.99,113.87,110.39,103.37,128.98,120.62,100.43,89.14,118.59,108.49,118.32,107.92,122.78,115.4,115.62,110.77
506234,1,75,27,104.34,95.27,111.38,96.74,122.08,111.11,19,0,22030,127.9873,123.7681,127.1319,127.4642,119.98,108.74,117.39,108.26,117.39,106.62,120.47,110.85,133.49,129.52,128.91,131.22
510225,0,85,28,97.63,85.34,126.99,113.05,102.33,90.75,18,1,19860,131.344,127.2626,118.1833,114.4925,128.25,119.78,112.89,103.57,115.13,102.92,112.44,98.26,129.26,124.29,126.62,126.52
510326,0,95,29,99.01,89.1,120.61,110.65,106,97.64,10,9,3420.5,107.66,91.84,108.95,93.27,114.52,107.94,93.9,84.01,105.85,95.42,108.83,95.76,106.33,90.52,108.54,89.65
512835,1,65,32,98.57,89.06,111.83,101.59,104.75,96.02,19,0,26351,126.8461,121.0553,123.8346,116.7786,114.52,107.94,117.39,112.66,109.46,101.24,110.13,98.32,124.56,119.42,126.94,123.73
513130,0,100,27,94.1,81.19,106.13,91.47,94.89,82.74,9,10,3650,102.2089,86.00196,110.2865,103.0583,99.14,79.15,112.89,103.57,98.71,76.83,99.31,77.03,99.62,78.64,106.52,90.76
513736,0,75,25,112,105.2,122.83,108.85,132.04,117.75,22,0,15848,132.6527,128.5668,132.9748,134.1956,128.25,119.78,117.39,108.26,130.63,123.7,135.24,130.79,153.36,153.36,134.29,137.79
516742,1,100,31,104.53,98.19,116.64,106.53,104.08,95.15,21,0,20680,127.445,121.6778,123.1806,115.3143,83.25,63.93,117.39,112.66,103.51,91.97,113.89,104.46,119.27,111.92,126.93,123.71
517239,1,45,23,135.55,130.24,115.84,101.5,112.56,101.9,20,0,10024,107.7348,93.90833,106.4464,95.24919,106.57,89.14,100.43,89.14,115.94,104.34,123.22,114.03,113.09,100.99,107.31,92.61
518746,1,90,25,119.72,113.39,104.57,89.94,115.38,105.31,17,2,15099,105.7936,90.81366,106.6806,95.62628,107.8,90.9,100.43,89.14,109.66,93.84,112.93,99.22,107.53,91.27,106.49,90.74
519647,1,100,29,104.53,95.65,92.72,80.18,90.5,78.01,20,0,25053.5,94.79874,76.36359,120.0856,117.2926,92.72,69.88,108.06,98.44,94.3,70.17,99.93,78.05,97.84,75.78,107.74,93.48
519950,0,90,33,104.34,97.74,109.42,99,103.6,94.56,22,0,23981.5,111.28,97.03,113.41,101.9,114.69,108.33,112.89,107.32,108.82,100.28,107.55,93.61,111.8,100.22,112.77,98.87
520228,1,-85,22,105.09,96.42,100.6,86.7,88.07,74.74,15,4,13080,119.8455,113.6416,116.9727,112.751,115.83,103.13,121.89,113.85,105.17,86.7,100.9,79.41,114.18,102.8,119.55,117.13
521331,0,95,30,118.39,114.5,112.66,102.48,104.68,95.92,15,4,11020,108.52,93.22,123.75,116.57,114.26,107.39,108.06,102.63,112.54,106.75,118.09,111.18,118.45,110.61,116.81,107.25
522434,0,-70,27,135.55,130.24,114.05,99.36,125.19,113.13,20,0,16780,112.05,100.77,116.77,112.54,120.42,109.47,112.89,103.57,129.45,121.67,132.14,126.71,131.41,126.79,114.89,109.09
523032,1,-40,32,103.28,96.62,120.07,110.26,115.73,108.96,20,0,13315,129.8721,123.9482,131.3907,129.2448,115.83,109.72,108.06,102.63,113.86,109.2,123.23,117.76,134.17,130.93,133.56,131.48
524135,1,95,23,113.72,107.36,133.54,117.42,133.58,118.6,21,0,27900,109.0726,95.855,107.09,96.66138,151.81,142.86,126.18,118.14,144.48,141.23,130.48,124.79,138.29,134.59,108.37,94.79
525541,0,90,30,135.55,134.81,129.94,119.02,120.49,112.98,15,4,9620,119.427,111.6175,124.7796,118.565,145.54,142.58,108.06,102.63,137.64,141.07,139.94,139.03,148.84,147.25,123.37,118.77
529549,0,25,26,125.71,121.69,115.79,101.48,101.35,89.57,20,0,24555,104.2302,88.82562,102.5349,87.21114,129.82,121.65,112.89,103.57,121.13,111.74,112.61,98.48,114.08,102.65,103.48,85.34
529953,1,55,26,101.78,91.63,109.67,95.29,118.28,107.86,21,0,25330,121.1285,115.4131,118.7449,115.229,96.06,74.17,117.39,108.26,108.48,91.96,113.89,100.48,118.6,109.97,121.23,119.28
530635,1,80,30,122.66,117.47,111.94,97.37,101.99,90.33,20,0,19922.5,120.5,114.45,124.8,123.8,102.79,83.73,104.06,94.33,108.5,92.07,118.94,108.71,120.82,112.93,123.81,123.5
531536,1,65,31,102.77,95.94,116.89,106.84,112.65,105.39,20,0,27512,128,122.09,126.12,120.71,96.35,80.39,100.43,93.3,104.3,93.26,117.74,110.64,121.18,115.01,128.48,126.2
531940,0,65,22,120.32,114.48,112.6,97.95,113.42,103.1,21,0,17391,126.0068,121.9796,137.4778,145.006,150.84,141.73,100.43,89.14,125.63,117.02,128.4,122.19,144.87,143.66,133.85,136.41
536647,0,80,33,104.91,98.67,99.43,88.17,94.99,84.52,11,8,10261,101.1404,82.96825,104.9284,85.62189,78.78,58.8,96.99,88.33,91.24,71.62,98.93,79.38,93.46,70.5,103.07,80.19
540436,1,100,35,97.8,87.84,111.14,100.77,127.5,118.27,22,0,27705.5,143.8197,131.2423,124.1341,117.5272,84.34,65.17,93.9,84.01,100.68,86.98,118.68,111.86,124.39,118.94,135.29,135.85
541640,1,90,26,135.55,130.24,129.82,115.13,125.61,113.44,23,0,29150,143.5944,132.5669,142.8046,149.1974,105.28,87.33,126.18,118.14,133.16,128.65,148.43,145.59,153.36,153.36,147.48,153.95
541943,0,85,28,105.63,97.39,114.55,100.02,107.48,96.6,20,0,28703,112.91,102.51,106.74,95.8,108.78,92.51,112.89,103.57,110.12,94.39,108.76,92.1,110.7,96.74,110.01,98.91
545345,1,90,31,88.97,76.87,107.15,96.37,103.6,94.56,20,0,32914,127.27,121.47,118.87,109.52,93.56,76.1,108.06,102.63,97.35,81.18,103.39,86.96,111.76,100.13,124.17,120.42
547046,0,100,28,105.09,96.42,107.6,93.03,98.8,87.3,22,0,12941.5,110.03,97.1,117.24,113.18,106.39,88.97,121.89,113.85,107.4,90.39,106.83,89.01,111.81,98.73,114.21,107.39
548250,1,85,23,94.1,81.19,129.6,114.82,125.46,113.29,19,0,19310,134.8629,129.8786,105.6911,93.5854,133.26,125.28,121.89,113.85,127.71,119.89,116.56,104.68,135.36,131.7,121.61,120.08
549757,0,100,26,116.13,110.97,116.64,102.15,104.99,93.96,11,8,6500,102.33,86.22,104.92,92.05,109.52,93.49,108.06,98.44,111.87,97.35,111.52,96.91,107.11,90.7,103.74,85.67
550439,1,100,23,93.31,80.08,113.32,98.78,101.31,89.55,10,9,3690,113.3885,103.0397,105.3398,92.81129,119.98,108.74,93.9,80.7,102.46,82.56,101.69,80.94,104.69,86.61,109.58,97.87
552241,1,60,25,90.7,75.71,99.88,86.2,95.69,83.89,15,4,14629,92.12576,73.40061,100.1758,82.80967,102.91,83.82,96.99,85.26,93.74,69.18,94.04,68.39,91.49,65.16,96.66,73.53
552544,0,100,35,88.06,75.17,112.9,102.71,107.82,99.86,12,7,9992,105.59,88.68,107.63,90.77,110.63,101.17,93.9,84.01,100.36,86.39,102.8,85.78,101.09,81.88,106.89,86.52
553344,0,65,33,120.32,117.41,97.26,86.28,100.04,90.27,23,0,22711,122.3441,115.6668,129.4895,126.4966,91.62,73.5,117.39,112.66,103.66,92.28,113.25,103.55,119.65,112.59,127.29,124.56
555348,0,100,35,101.19,92.75,93.25,81.99,91.99,80.41,10,9,6109.5,99.77641,81.06157,106.1235,88.05277,104.06,91.83,84.63,69.1,91.24,71.62,95.69,73.8,93.41,70.28,102.97,80.08
555651,0,85,34,108.93,103.5,117.31,107.22,118.42,111.49,14,5,16204,111.9075,98.186,122.5177,114.0972,105.28,93.58,96.99,88.33,109.45,101.16,121.38,116.06,116.63,108.15,117.92,109.64
555954,1,60,29,101.51,93.32,118.76,108.72,115.12,108.23,11,8,3950,100.8923,82.71556,111.3276,98.43794,119.98,115.61,117.39,112.66,116.5,113.47,113.1,103.3,112.7,101.84,106.32,85.6
557857,1,70,25,110.7,103.49,118.74,104.34,127.73,115.3,19,0,18200,108.795,95.52516,114.6213,109.6805,124.27,114.51,100.43,89.14,119.61,109.88,123.85,115.08,120.26,112.12,112.08,103.04
558657,1,85,22,95.73,83.54,117.23,102.75,96.75,84.85,20,0,32823.5,125.763,121.7523,130.9032,132.7619,105.28,87.33,108.06,98.44,102.7,83.1,110.7,95.64,120.9,113.31,129.76,131.68
558960,0,100,33,101.57,93.58,110.27,99.76,102.99,93.96,22,0,14238.5,120.5834,113.0837,125.2023,119.2194,121.22,117.3,112.89,107.32,109.99,102.08,110.48,99.16,122.49,116.46,123.99,120.17
559053,0,60,35,114.48,111.31,117.13,106.99,121.42,113.68,23,0,31917,117.1,107.71,114.12,102.82,100.96,87.23,112.89,107.32,114.88,110.98,121.36,116.04,119.83,112.78,116.24,105.97
559457,1,80,35,94.02,83.49,112.89,102.7,103.69,94.73,22,0,28933,113.292,100.8122,121.6165,113.1651,113.4,105.92,112.89,107.32,106.69,96.84,107.99,94.48,114.55,104.83,118.41,110.18
561242,0,65,24,135.55,130.24,122.94,109.04,115.22,105.07,15,4,8486,120.51,114.48,118.64,114.99,119.31,107.97,126.18,118.14,132.45,127.15,132.52,127.05,139.08,135.17,120.78,118.84
561444,1,-55,23,107.69,99.03,121.3,107.33,122.27,111.26,21,0,22663,126.2751,122.1527,107.5462,97.24002,138.72,131.89,117.39,108.26,129.33,121.29,117.9,107.12,134,129.85,117.56,114.17
561949,1,55,26,135.55,130.24,138.23,118.33,118.42,107.98,20,0,19694,110.4088,97.65393,110.173,102.7737,142.84,135.63,126.18,118.14,144.86,141.43,136.01,132.09,140.67,137.81,110.51,99.98
562345,0,75,32,102.63,95.75,107,96.15,110.99,103.71,15,4,28019,114.625,103.3788,115.3198,104.6277,131.64,129.86,93.9,84.01,109.24,100.8,109.24,96.58,114.1,104.25,115.44,104.59
562446,0,65,32,109.04,103.95,103.01,91.82,100.64,91.1,11,8,4300,123.7926,117.3839,119.7413,110.7486,102.91,90.05,112.89,107.32,104.17,93.12,108.04,94.61,116.56,107.96,123.11,118.13
565452,0,-45,25,110.61,103.45,113.39,98.88,105.51,94.55,8,11,4105,105.57,90.49,110.06,102.58,114.14,100.9,93.9,80.7,106.81,89.36,110.32,95,106.72,89.82,108.11,94.27
566454,0,60,27,118.7,112.44,119.5,105.33,115.38,105.31,20,0,12570,114.7428,105.5519,113.5189,108.1369,112.27,97.87,130.38,123.73,125.31,116.54,121.35,112.03,127.38,122.44,114.7,108.51
567052,1,45,33,125.71,125.19,120.05,110.25,103.54,94.51,15,4,5870,115.87,105.52,133.17,131.62,105.32,93.72,130.38,127.41,120.89,119.32,127.86,125.03,134.09,130.69,126.24,122.74
567759,0,90,30,116.13,113.29,128.41,117.58,120.49,112.98,22,0,18980,113.5097,101.1369,112.985,101.2065,134.82,133.66,133.93,131.78,136.12,138.67,126.39,122.38,135.82,132.67,113.66,100.77
567961,0,90,22,104.34,95.27,111.55,96.89,114.29,104.06,8,11,3725,104.4426,89.03507,110.1721,102.7723,100.29,80.54,100.43,89.14,104.95,86.47,110.63,95.56,104.93,87.05,107.52,93.18
